ID,順位2017,選手名2017,チーム2017,防御率2017,試合2017,勝利2017,敗北2017,セlブ2017,ホlルド2017,勝率2017,打者2017,投球回2017,被安打2017,被本塁打2017,与四球2017,与死球2017,奪三振2017,失点2017,自責点2017,WHIP2017,DIPS2017
416,221,石川　歩,ロッテ,5.09,16,3,11,0,0,0.214,424,97.1,113,9,23,2,73,62,55,1.40,3.59
13,221,大竹　寛,巨人,5.09,13,4,4,0,0,0.5,300,69.0,75,9,18,3,50,41,39,1.35,4.28
748,221,益田　直也,ロッテ,5.09,38,0,4,9,6,0.0,162,35.1,46,8,15,0,29,20,20,1.73,5.53
411,221,南　昌輝,ロッテ,5.09,19,0,1,0,5,0.0,81,17.2,21,3,10,0,13,11,10,1.75,5.55
209,225,石川　雅規,ヤクルト,5.11,23,4,14,0,0,0.222,540,123.1,149,18,28,4,88,72,70,1.44,4.32
811,226,三上　朋也,DeNA,5.12,61,3,3,0,31,0.5,213,51.0,47,8,16,2,29,31,29,1.24,5.02
524,227,山中　浩史,ヤクルト,5.14,13,2,6,0,0,0.25,333,75.1,91,11,17,4,29,45,43,1.43,5.04
121,227,岡田　俊哉,中日,5.14,9,0,2,0,2,0.0,31,7.0,9,1,1,0,4,5,4,1.43,4.26
519,230,井口　和朋,日本ハム,5.16,17,0,1,0,0,0.0,94,22.2,19,7,7,0,13,14,13,1.15,6.78
664,231,床田　寛樹,広島,5.19,3,1,1,0,0,0.5,71,17.1,16,2,3,0,16,10,10,1.10,3.29
406,231,濱矢　廣大,楽天,5.19,9,0,0,0,0,0.0,46,8.2,9,1,10,0,8,5,5,2.19,6.24
321,233,吉見　一起,中日,5.23,14,3,7,0,0,0.3,334,75.2,93,8,14,1,38,49,44,1.41,4.08
499,234,山本　由伸,オリックス,5.32,5,1,1,0,0,0.5,109,23.2,32,3,7,1,20,14,14,1.65,4.09
819,234,吉田　侑樹,日本ハム,5.32,5,2,2,0,0,0.5,110,23.2,31,4,9,0,9,15,14,1.69,5.70
226,236,岡本　洋介,西武,5.34,14,6,3,1,0,0.667,286,64.0,65,15,23,7,35,42,38,1.38,6.48
866,237,久保　康友,DeNA,5.35,7,4,2,0,0,0.667,172,37.0,46,6,14,0,33,30,22,1.62,4.42
472,238,熊原　健人,DeNA,5.40,4,3,1,0,0,0.75,91,20.0,23,6,11,1,17,16,12,1.70,7.12
455,238,成瀬　善久,ヤクルト,5.40,12,0,1,0,0,0.0,70,16.2,16,4,5,0,10,11,10,1.26,5.94
198,238,佐藤　優,中日,5.40,13,2,0,0,2,1.0,62,13.1,18,0,5,1,8,8,8,1.73,3.27
544,238,今井　啓介,広島,5.40,4,0,0,0,0,0.0,23,5.0,7,1,2,0,5,3,3,1.80,4.92
880,238,オスカル,広島,5.40,2,0,0,0,0,0.0,6,1.2,1,0,0,0,0,1,1,0.60,3.12
534,243,オーレンドルフ,ヤクルト,5.50,4,0,1,0,0,0.0,84,18.0,18,1,11,1,15,13,11,1.61,4.18
213,244,若松　駿太,中日,5.55,7,1,4,0,0,0.2,162,35.2,49,4,11,1,16,25,22,1.68,4.69
276,245,攝津　正,ソフトバンク,5.61,7,0,2,0,1,0.0,147,33.2,37,2,12,1,21,21,21,1.46,3.80
728,247,桜井　俊貴,巨人,5.67,19,0,1,0,0,0.0,126,27.0,28,2,15,2,16,18,17,1.59,4.79
177,248,今村　信貴,巨人,5.68,3,0,2,0,0,0.0,34,6.1,12,1,3,1,6,5,4,2.37,5.17
877,249,八木　智哉,中日,5.73,3,1,0,0,0,1.0,49,11.0,11,2,5,1,6,7,7,1.45,6.03
834,250,福谷　浩司,中日,5.74,25,1,1,0,2,0.5,122,26.2,35,5,9,1,26,17,17,1.65,4.73
284,251,内海　哲也,巨人,5.77,12,2,7,0,0,0.222,258,57.2,66,10,18,3,34,37,37,1.46,5.29
438,252,塚原　頌平,オリックス,5.79,4,0,0,0,0,0.0,20,4.2,4,0,2,0,4,3,3,1.29,2.69
692,252,ロンドン,中日,5.79,4,0,0,0,0,0.0,25,4.2,7,0,2,2,4,3,3,1.93,3.98
674,252,水野　滉也,DeNA,5.79,1,0,1,0,0,0.0,21,4.2,5,0,2,1,5,3,3,1.50,2.91
864,255,吉川　光夫,巨人,5.87,12,1,3,0,0,0.25,181,38.1,51,4,15,4,28,28,25,1.72,4.50
58,255,山本　翔也,阪神,5.87,6,0,0,0,0,0.0,38,7.2,10,1,3,0,3,6,5,1.70,5.21
898,257,海田　智行,オリックス,5.91,12,0,1,0,3,0.0,46,10.2,8,1,7,0,5,7,7,1.41,5.09
34,258,福倉　健太郎,西武,6.00,10,0,0,0,0,0.0,81,18.0,20,5,8,0,12,12,12,1.56,6.73
11,258,菊沢　竜佑,ヤクルト,6.00,2,0,0,0,0,0.0,16,3.0,5,1,2,0,3,2,2,2.33,7.45
419,261,上原　健太,日本ハム,6.23,9,1,5,0,0,0.16699999999999998,166,34.2,44,7,20,0,29,27,24,1.85,5.80
762,261,戸村　健次,楽天,6.23,13,2,1,0,0,0.667,116,26.0,30,6,9,2,22,20,18,1.50,5.70
709,263,ガルセス,西武,6.39,18,2,2,0,0,0.5,140,31.0,29,5,18,2,21,25,22,1.52,5.80
466,264,山口　俊,巨人,6.43,4,1,1,0,0,0.5,97,21.0,24,5,16,1,22,15,15,1.90,6.55
152,264,高橋　樹也,広島,6.43,10,0,2,0,0,0.0,67,14.0,18,1,6,0,9,15,10,1.71,4.05
391,266,アラウホ,中日,6.48,6,1,0,0,0,1.0,38,8.1,9,1,3,2,6,6,6,1.44,5.04
228,267,尾仲　祐哉,DeNA,6.52,11,1,1,0,0,0.5,96,19.1,22,2,15,0,17,16,14,1.91,5.03
169,267,メンデス,阪神,6.52,8,0,0,0,1,0.0,45,9.2,12,1,3,1,9,9,7,1.55,3.84
74,269,三嶋　一輝,DeNA,6.53,16,0,1,0,0,0.0,99,20.2,29,4,9,0,17,17,15,1.84,5.30
372,270,ヘーゲンズ,広島,6.60,11,0,0,0,0,0.0,73,15.0,24,1,7,0,10,12,11,2.07,4.05
135,271,斎藤　佑樹,日本ハム,6.75,6,1,3,0,0,0.25,126,28.0,39,3,5,2,14,23,21,1.57,4.26
760,271,戸根　千明,巨人,6.75,6,1,0,0,0,1.0,45,8.0,13,1,4,2,11,8,6,2.13,4.25
730,271,梅野　雄吾,ヤクルト,6.75,2,0,1,0,0,0.0,37,8.0,5,1,9,0,8,7,6,1.75,6.12
269,271,風張　蓮,ヤクルト,6.75,3,0,0,0,0,0.0,16,4.0,3,1,1,0,3,3,3,1.00,5.62
780,271,青山　大紀,オリックス,6.75,1,0,0,0,0,0.0,19,4.0,4,1,5,0,2,3,3,2.25,9.12
801,271,髙橋　朋己,西武,6.75,3,0,1,0,0,0.0,13,2.2,3,1,2,0,2,2,2,1.88,8.75
705,277,ファイフ,西武,6.86,5,1,1,0,0,0.5,108,21.0,32,2,13,2,11,17,16,2.14,5.45
874,278,東條　大樹,ロッテ,6.88,12,0,0,0,1,0.0,78,17.0,18,1,11,2,17,13,13,1.71,4.18
844,279,田村　伊知郎,西武,6.91,12,0,0,0,0,0.0,66,14.1,18,6,6,0,9,12,11,1.67,8.56
248,280,平良　拳太郎,DeNA,7.07,4,1,3,0,0,0.25,71,14.0,21,4,9,1,6,16,11,2.14,8.12
725,281,赤間　謙,オリックス,7.15,7,1,0,0,0,1.0,50,11.1,18,2,1,0,4,9,9,1.68,4.97
147,282,福井　優也,広島,7.16,5,1,3,0,0,0.25,131,27.2,36,1,12,2,15,24,22,1.73,4.02
755,283,佐藤　達也,オリックス,7.30,12,0,1,0,2,0.0,56,12.1,15,2,5,0,12,11,10,1.62,4.50
675,284,南川　忠亮,西武,7.71,5,0,0,0,0,0.0,23,4.2,6,1,4,0,5,4,4,2.14,6.33
88,285,宮﨑　敦次,ロッテ,7.88,6,0,0,0,0,0.0,43,8.0,11,0,3,3,7,9,7,1.75,3.62
502,286,福　敬登,中日,7.94,5,0,0,0,0,0.0,27,5.2,8,2,2,0,7,6,5,1.76,6.30
141,287,須田　幸太,DeNA,8.10,23,0,2,0,9,0.0,73,16.2,16,1,9,1,14,15,15,1.50,3.84
840,288,丸山　泰資,中日,8.25,8,0,0,0,0,0.0,57,12.0,16,2,6,1,10,13,11,1.83,5.37
354,289,小石　博孝,西武,8.74,10,0,0,0,0,0.0,56,11.1,17,2,6,1,8,11,11,2.03,5.86
786,290,山田　修義,オリックス,8.76,4,0,3,0,0,0.0,71,12.1,21,2,10,2,13,16,12,2.51,6.04
646,291,石井　裕也,日本ハム,9.00,8,0,0,0,0,0.0,31,6.0,9,2,2,0,4,7,6,1.83,7.12
105,291,小野　郁,楽天,9.00,2,0,0,0,0,0.0,8,2.0,2,2,0,0,1,2,2,1.00,15.12
427,293,土肥　星也,ロッテ,9.31,18,0,1,0,2,0.0,98,19.1,25,4,12,2,14,22,20,1.91,6.53
549,294,小熊　凌祐,中日,9.53,4,0,3,0,0,0.0,77,17.0,22,6,5,0,9,18,18,1.59,7.53
382,294,入野　貴大,楽天,9.53,7,0,0,0,0,0.0,24,5.2,9,3,0,0,2,6,6,1.59,9.30
237,296,平井　諒,ヤクルト,10.13,4,0,0,0,0,0.0,19,2.2,5,0,4,1,3,4,3,3.38,6.50
567,297,飯田　哲矢,広島,10.29,8,0,0,0,1,0.0,41,7.0,15,0,5,0,8,8,8,2.86,2.98
655,298,加治屋　蓮,ソフトバンク,10.38,2,0,0,0,0,0.0,21,4.1,5,3,4,0,2,5,5,2.08,13.97
501,299,戸田　隆矢,広島,11.05,3,0,0,0,1,0.0,34,7.1,10,1,1,0,7,9,9,1.50,3.39
313,300,小山　雄輝,楽天,11.12,5,0,0,0,0,0.0,32,5.2,11,0,5,1,4,8,7,2.82,4.88
246,301,中尾　輝,ヤクルト,11.25,2,0,1,0,0,0.0,25,4.0,8,1,3,0,4,7,5,2.75,6.62
312,301,福永　春吾,阪神,11.25,1,0,0,0,0,0.0,25,4.0,10,1,3,0,3,6,5,3.25,7.12
454,303,高野　圭佑,ロッテ,11.81,8,0,0,0,0,0.0,60,10.2,18,1,7,2,7,16,14,2.34,5.56
200,304,谷岡　竜平,巨人,12.00,5,0,1,0,0,0.0,36,6.0,12,1,8,0,7,8,8,3.33,6.95
327,304,館山　昌平,ヤクルト,12.00,2,0,1,0,0,0.0,31,6.0,10,3,3,1,3,8,8,2.17,10.62
167,304,浅尾　拓也,中日,12.00,4,0,0,0,1,0.0,16,3.0,6,0,2,0,5,4,4,2.67,1.79
496,304,髙橋　純平,ソフトバンク,12.00,1,0,0,0,0,0.0,16,3.0,6,2,2,0,5,4,4,2.67,10.45
790,308,中島　彰吾,ヤクルト,13.50,2,0,0,0,0,0.0,26,4.2,11,3,1,0,3,7,7,2.57,10.83
706,308,小澤　怜史,ソフトバンク,13.50,2,0,0,0,0,0.0,12,2.0,5,0,1,0,2,3,3,3.00,2.62
510,308,黒沢　翔太,ロッテ,13.50,2,0,0,0,0,0.0,12,2.0,5,1,0,1,1,4,3,2.50,10.12
306,308,阿部　和成,ロッテ,13.50,2,0,0,0,0,0.0,10,2.0,3,2,1,0,1,3,3,2.00,16.62
717,312,大隣　憲司,ソフトバンク,14.73,1,0,1,0,0,0.0,20,3.2,9,3,1,0,1,6,6,2.73,14.03
288,313,江柄子　裕樹,巨人,15.00,2,0,0,0,0,0.0,14,3.0,5,2,0,0,2,5,5,1.67,10.45
32,313,寺島　成輝,ヤクルト,15.00,1,0,0,0,0,0.0,18,3.0,5,1,3,0,3,5,5,2.67,8.45
851,313,コラレス,楽天,15.00,1,0,0,0,0,0.0,20,3.0,5,0,6,1,3,5,5,3.67,8.12
663,316,金刃　憲人,楽天,16.20,6,0,1,0,1,0.0,20,3.1,5,1,3,2,3,6,6,2.40,9.72
258,317,藤岡　貴裕,ロッテ,16.62,10,0,0,0,0,0.0,53,8.2,14,2,12,1,5,16,16,3.00,9.47
690,318,誠,西武,19.50,5,0,1,0,0,0.0,33,6.0,9,3,5,1,8,13,13,2.33,9.95
826,319,吉田　凌,オリックス,20.25,1,0,1,0,0,0.0,16,2.2,5,0,2,0,0,6,6,2.63,5.37
891,320,キャンデラリオ,西武,21.00,1,0,1,0,0,0.0,19,3.0,9,2,2,0,6,7,7,3.67,9.79
650,321,久古　健太郎,ヤクルト,27.00,6,0,0,0,1,0.0,14,1.2,7,1,1,1,1,5,5,4.80,13.32
623,321,高崎　健太郎,DeNA,27.00,1,0,0,0,0,0.0,8,1.0,4,0,1,0,0,3,3,5.00,6.12
168,321,中塚　駿太,西武,27.00,1,0,0,0,0,0.0,5,0.2,0,0,3,0,0,2,2,4.50,16.62
435,321,安藤　優也,阪神,27.00,1,0,0,0,0,0.0,2,0.1,1,1,0,0,0,1,1,3.00,42.12
800,325,柳瀬　明宏,阪神,43.20,2,0,0,0,0,0.0,16,1.2,9,3,2,0,0,8,8,6.60,30.12
843,326,屋宜　照悟,ヤクルト,54.00,2,0,0,0,0,0.0,9,1.0,6,1,0,0,0,6,6,6.00,16.12
290,327,守屋　功輝,阪神,-,1,0,0,0,0,0.0,2,0.0,2,0,0,0,0,1,1,-,-
